MSZoning,LotFrontage,LotArea,Street,LotShape,Utilities,LotConfig,LandSlope,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,ExterQual,Foundation,BsmtQual,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,Kitchen,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageCars,GarageQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,PoolArea,PoolQC,Fence,MiscFeature,SalePrice
RL,86.0,8665,Pave,IR1,AllPub,Inside,Gtl,5,1968,1968,Gable,TA,CBlock,TA,876.0,GasA,TA,Y,SBrkr,897,0,897,0.0,0.0,1,0,3,1,TA,5,0,,Attchd,1.0,TA,0,0,0,0,,,,
RL,,8398,Pave,IR1,AllPub,Inside,Gtl,5,1967,1967,Gable,TA,CBlock,TA,943.0,GasA,TA,Y,SBrkr,943,0,943,1.0,0.0,1,0,2,1,TA,5,0,,Detchd,2.0,TA,132,0,0,0,,,,
RL,,8169,Pave,Reg,AllPub,Corner,Gtl,5,1966,1966,Gable,TA,CBlock,TA,912.0,GasA,Ex,Y,SBrkr,912,0,912,1.0,0.0,1,0,3,1,Gd,6,0,,Detchd,1.0,TA,204,0,0,0,,MnPrv,,
RL,81.0,14175,Pave,Reg,AllPub,Inside,Mod,5,1956,1998,Hip,TA,CBlock,TA,1240.0,GasA,Gd,Y,SBrkr,1375,0,1375,1.0,0.0,1,0,3,1,TA,6,1,Gd,Attchd,1.0,TA,0,0,0,0,,,,
RL,99.0,16779,Pave,Reg,AllPub,Inside,Gtl,5,1920,1996,Gable,TA,CBlock,Gd,671.0,GasA,Fa,Y,SBrkr,1567,1087,2654,0.0,0.0,3,0,4,1,TA,11,1,Gd,Attchd,2.0,TA,128,570,0,0,,,Shed,
RL,70.0,6960,Pave,Reg,AllPub,Inside,Gtl,7,1940,1998,Gable,TA,BrkTil,TA,680.0,GasA,Ex,Y,FuseA,798,504,1302,0.0,0.0,1,1,2,1,Gd,6,2,Gd,Attchd,1.0,TA,0,0,0,0,,MnPrv,,
RL,91.0,11375,Pave,Reg,AllPub,Inside,Gtl,6,1954,1995,Gable,TA,CBlock,TA,967.0,GasA,TA,Y,SBrkr,1299,0,1299,0.0,0.0,1,0,3,1,Gd,6,1,TA,Attchd,2.0,TA,81,0,280,0,,,,
RL,85.0,13770,Pave,Reg,AllPub,Corner,Gtl,5,1958,1998,Gable,TA,CBlock,TA,1158.0,GasA,TA,Y,SBrkr,1176,0,1176,1.0,0.0,1,0,3,1,TA,6,2,Gd,Attchd,1.0,TA,0,0,0,0,,,,
RL,,9000,Pave,Reg,AllPub,Inside,Gtl,4,1945,1950,Gable,Fa,Slab,,0.0,GasA,TA,N,FuseA,998,0,998,0.0,0.0,1,0,3,1,TA,5,0,,2Types,2.0,Fa,0,0,140,0,,,,
RL,,11075,Pave,Reg,AllPub,Corner,Gtl,6,1984,1984,Hip,TA,PConc,Gd,1190.0,GasA,Ex,Y,SBrkr,1522,0,1522,0.0,0.0,2,0,3,1,TA,7,1,TA,Attchd,2.0,TA,0,77,0,0,,GdPrv,,
RL,,17541,Pave,IR1,AllPub,Corner,Gtl,5,1948,2005,Hip,TA,CBlock,TA,409.0,GasA,Ex,Y,SBrkr,1325,0,1325,0.0,0.0,2,0,3,1,Gd,6,1,TA,Detchd,2.0,TA,0,42,0,0,,,,
RL,,22692,Pave,IR1,AllPub,Inside,Gtl,5,1953,1953,Gable,TA,CBlock,TA,1073.0,GasA,TA,Y,SBrkr,1630,0,1630,0.0,0.0,2,0,3,1,TA,6,1,TA,Detchd,2.0,TA,0,64,0,0,,,,
RL,84.0,17808,Pave,Reg,AllPub,Inside,Gtl,4,1946,1950,Gable,TA,CBlock,TA,484.0,GasA,TA,N,SBrkr,1242,0,1242,0.0,0.0,1,0,2,1,TA,4,0,,Attchd,1.0,TA,0,0,0,0,,,,
RL,102.0,12671,Pave,IR1,AllPub,Corner,Gtl,6,1954,1994,Hip,TA,CBlock,Gd,1288.0,GasA,Ex,Y,SBrkr,2422,0,2422,0.0,0.0,3,0,4,1,Gd,6,2,Gd,Attchd,2.0,TA,0,63,0,0,,,,
RL,70.0,10512,Pave,Reg,AllPub,Inside,Gtl,6,1954,1954,Gable,TA,CBlock,TA,988.0,GasA,Ex,Y,SBrkr,988,638,1626,0.0,0.0,1,1,3,1,Gd,6,0,,Attchd,1.0,TA,366,0,0,0,,,,
RL,60.0,5400,Pave,Reg,AllPub,Inside,Gtl,5,1958,1958,Gable,TA,CBlock,TA,864.0,GasA,TA,Y,SBrkr,864,0,864,0.0,1.0,1,0,3,1,TA,6,0,,Attchd,1.0,TA,0,0,0,0,,,,
RL,,11515,Pave,IR1,AllPub,CulDSac,Gtl,4,1958,1994,Gable,TA,Slab,,0.0,GasA,TA,N,SBrkr,943,0,943,0.0,0.0,1,0,3,1,Gd,5,0,,Detchd,1.0,TA,0,0,60,0,,,,
RL,39.0,3869,Pave,Reg,AllPub,Inside,Mod,5,1984,1984,Gable,Gd,CBlock,TA,1038.0,GasA,Gd,Y,SBrkr,1038,0,1038,0.0,0.0,2,0,2,1,TA,5,0,,Attchd,1.0,TA,0,105,0,0,,,,
RL,58.0,9280,Pave,Reg,AllPub,Inside,Gtl,5,1951,1951,Gable,TA,CBlock,Fa,1342.0,GasA,Ex,Y,SBrkr,1342,0,1342,1.0,0.0,1,0,4,1,TA,7,0,,Detchd,1.0,TA,0,0,0,0,,,,
RL,60.0,11100,Pave,Reg,AllPub,Inside,Gtl,5,1951,1994,Gable,TA,PConc,TA,1080.0,GasA,TA,N,SBrkr,1080,400,1480,1.0,0.0,1,0,4,1,TA,7,1,Gd,Attchd,1.0,TA,0,0,68,0,,,,
RL,50.0,7550,Pave,Reg,AllPub,Inside,Gtl,4,1920,1950,Gambrel,Fa,BrkTil,TA,951.0,GasW,Fa,N,SBrkr,986,376,1362,0.0,0.0,2,0,4,1,TA,7,0,,Detchd,1.0,Fa,0,0,0,0,,MnPrv,,
RL,104.0,23920,Pave,Reg,AllPub,Inside,Gtl,6,1984,1984,Gable,TA,CBlock,TA,1105.0,GasA,Ex,Y,SBrkr,1105,717,1822,0.0,0.0,2,0,4,1,Gd,7,1,Po,Attchd,2.0,TA,0,195,1012,444,,,,
RL,75.0,9317,Pave,Reg,AllPub,Inside,Gtl,7,1994,2001,Gable,Gd,PConc,Gd,779.0,GasA,Ex,Y,SBrkr,1029,929,1958,1.0,0.0,2,1,3,1,Gd,7,1,TA,Attchd,2.0,TA,202,93,0,0,,,,
RL,71.0,9178,Pave,Reg,AllPub,Inside,Gtl,8,2007,2007,Gable,Gd,PConc,Gd,1643.0,GasA,Ex,Y,SBrkr,1651,0,1651,0.0,0.0,2,0,3,1,Gd,7,1,Gd,Attchd,3.0,TA,204,64,0,0,,,,
RL,93.0,10481,Pave,IR1,AllPub,Inside,Gtl,8,2006,2007,Hip,Gd,PConc,Gd,2140.0,GasA,Ex,Y,SBrkr,2140,0,2140,0.0,0.0,2,1,3,1,Gd,8,0,,Attchd,3.0,TA,136,32,0,0,,,,
RL,66.0,10235,Pave,IR1,AllPub,Inside,Gtl,8,2007,2007,Gable,Gd,PConc,Gd,1643.0,GasA,Ex,Y,SBrkr,1651,0,1651,0.0,0.0,2,0,3,1,Gd,7,1,Gd,Attchd,3.0,TA,192,64,0,0,,,,
RL,75.0,11750,Pave,IR1,AllPub,Inside,Gtl,7,2005,2006,Gable,Gd,PConc,Gd,1546.0,GasA,Ex,Y,SBrkr,1546,0,1546,0.0,0.0,2,0,3,1,Gd,7,0,,Attchd,3.0,TA,144,42,0,0,,,,
RL,73.0,8760,Pave,Reg,AllPub,Inside,Gtl,8,2006,2006,Gable,Gd,PConc,Gd,1489.0,GasA,Ex,Y,SBrkr,1500,0,1500,0.0,0.0,2,0,3,1,Gd,7,1,Gd,Attchd,2.0,TA,144,38,0,0,,,,
RL,64.0,7242,Pave,Reg,AllPub,Inside,Gtl,7,2005,2006,Gable,Gd,PConc,Gd,1270.0,GasA,Ex,Y,SBrkr,1270,0,1270,0.0,0.0,2,0,2,1,Gd,6,0,,Attchd,2.0,TA,0,96,0,0,,,,
RL,78.0,9316,Pave,Reg,AllPub,Inside,Gtl,7,2005,2006,Gable,Gd,PConc,Gd,879.0,GasA,Ex,Y,SBrkr,879,916,1795,0.0,0.0,2,1,3,1,Gd,7,0,,Attchd,2.0,TA,164,111,0,0,,,,
RL,,8883,Pave,IR1,AllPub,Inside,Gtl,7,1988,1988,Gable,Gd,PConc,Gd,929.0,GasA,Ex,Y,SBrkr,946,927,1873,1.0,0.0,2,1,3,1,Gd,7,1,TA,Attchd,2.0,TA,108,48,0,0,,GdPrv,,
RL,155.0,20064,Pave,IR1,AllPub,Inside,Sev,8,1976,1976,Shed,Gd,CBlock,Gd,966.0,GasA,Ex,Y,SBrkr,1743,0,1743,2.0,0.0,0,1,0,1,Gd,5,2,Fa,Attchd,2.0,TA,646,0,0,0,,,,
RL,,14217,Pave,IR2,AllPub,CulDSac,Gtl,5,1994,1994,Gable,TA,PConc,Gd,1022.0,GasA,Gd,Y,SBrkr,1022,0,1022,0.0,1.0,1,0,3,1,TA,6,0,,Detchd,2.0,TA,0,0,0,0,,,,
RL,57.0,10021,Pave,IR1,AllPub,Inside,Gtl,6,1997,2006,Gable,TA,PConc,Gd,635.0,GasA,Ex,Y,SBrkr,646,662,1308,1.0,0.0,2,1,3,1,Gd,6,0,,Attchd,2.0,TA,142,54,0,0,,,,
RL,60.0,8428,Pave,IR2,AllPub,Inside,Gtl,5,1994,1994,Gable,TA,PConc,Gd,990.0,GasA,Ex,Y,SBrkr,990,0,990,1.0,0.0,1,0,3,1,TA,5,0,,Detchd,1.0,TA,256,0,0,0,,,,
RL,70.0,16561,Pave,IR2,AllPub,Inside,Mod,5,1996,1996,Gable,TA,PConc,Gd,1097.0,GasA,Ex,Y,SBrkr,1097,0,1097,1.0,0.0,1,1,3,1,TA,6,0,,Attchd,1.0,TA,306,0,0,0,,GdPrv,,
RL,47.0,10820,Pave,IR2,AllPub,CulDSac,Gtl,7,1999,1999,Gable,Gd,PConc,Gd,988.0,GasA,Ex,Y,SBrkr,988,885,1873,0.0,0.0,2,1,3,1,Gd,7,1,TA,Attchd,2.0,TA,202,123,0,0,,,,
RL,43.0,12352,Pave,IR2,AllPub,CulDSac,Gtl,7,1998,1999,Gable,Gd,PConc,Gd,853.0,GasA,Ex,Y,SBrkr,853,900,1753,1.0,0.0,2,1,3,1,TA,7,1,Fa,Attchd,2.0,TA,0,74,0,0,,,,
RL,68.0,9543,Pave,IR1,AllPub,Inside,Gtl,7,2001,2001,Gable,Gd,PConc,Gd,845.0,GasA,Ex,Y,SBrkr,845,845,1690,0.0,0.0,2,1,3,1,Gd,7,0,,Attchd,2.0,TA,0,103,0,0,,,,
RL,,8826,Pave,Reg,AllPub,Inside,Gtl,7,2000,2000,Gable,Gd,PConc,Gd,985.0,GasA,Ex,Y,SBrkr,985,857,1842,1.0,0.0,2,1,3,1,Gd,7,1,TA,Attchd,2.0,TA,193,96,0,0,,,,
RL,97.0,11800,Pave,IR1,AllPub,Inside,Gtl,5,1974,1974,Gable,TA,CBlock,Gd,864.0,GasA,TA,Y,SBrkr,894,0,894,0.0,0.0,1,0,3,1,TA,5,0,,Attchd,2.0,TA,0,0,0,0,,,,
RL,59.0,8660,Pave,IR1,AllPub,Inside,Gtl,5,1976,1976,Gable,TA,CBlock,Gd,1015.0,GasA,TA,Y,SBrkr,1025,0,1025,0.0,0.0,2,0,3,1,TA,6,1,Fa,Detchd,2.0,TA,127,0,0,0,,,,
RL,72.0,9720,Pave,Reg,AllPub,Inside,Gtl,5,1977,1977,Gable,TA,CBlock,TA,995.0,GasA,TA,Y,SBrkr,1009,0,1009,0.0,0.0,2,0,3,1,TA,6,1,Fa,Detchd,2.0,TA,0,0,0,0,,MnPrv,,
RL,45.0,8982,Pave,IR1,AllPub,CulDSac,Gtl,5,1977,1977,Gable,TA,CBlock,Gd,1040.0,GasA,TA,Y,SBrkr,1040,0,1040,0.0,0.0,1,1,3,1,TA,5,0,,Detchd,2.0,TA,0,0,0,0,,MnPrv,,
RL,39.0,16300,Pave,IR1,AllPub,CulDSac,Gtl,5,1977,1977,Gable,TA,CBlock,Gd,876.0,GasA,TA,Y,SBrkr,907,0,907,1.0,0.0,1,0,3,1,TA,5,0,,Attchd,1.0,TA,0,0,0,0,,MnPrv,,
RL,75.0,9675,Pave,Reg,AllPub,Corner,Gtl,5,1975,1975,Hip,TA,CBlock,TA,864.0,GasA,TA,Y,SBrkr,879,0,879,0.0,0.0,1,0,3,1,TA,5,0,,Attchd,2.0,TA,0,80,0,0,,,,
RL,60.0,7200,Pave,Reg,AllPub,Inside,Gtl,5,1972,2000,Gable,TA,CBlock,TA,864.0,GasA,Gd,Y,SBrkr,864,0,864,1.0,0.0,1,0,3,1,Ex,5,0,,Detchd,2.0,Gd,155,0,0,0,,,,
RL,60.0,7200,Pave,Reg,AllPub,Inside,Gtl,4,1972,2006,Gable,TA,CBlock,TA,385.0,GasA,Gd,Y,SBrkr,875,0,875,0.0,0.0,1,0,3,1,Gd,5,0,,Detchd,2.0,TA,352,0,0,0,,,,
RL,,11354,Pave,Reg,AllPub,Inside,Gtl,7,2000,2000,Gable,Gd,PConc,TA,1673.0,GasA,Ex,Y,SBrkr,1673,0,1673,1.0,0.0,2,0,3,1,Gd,7,1,TA,Attchd,2.0,TA,306,113,0,0,,,,
RL,70.0,8749,Pave,Reg,AllPub,Inside,Gtl,7,2003,2003,Gable,Gd,PConc,Gd,979.0,GasA,Ex,Y,SBrkr,992,940,1932,1.0,0.0,2,1,3,1,Gd,7,1,Gd,Attchd,2.0,TA,0,120,0,0,,,,
RL,65.0,8158,Pave,Reg,AllPub,Inside,Gtl,7,2002,2002,Gable,Gd,PConc,Gd,860.0,GasA,Ex,Y,SBrkr,860,869,1729,0.0,0.0,2,1,3,1,Gd,7,0,,Attchd,2.0,TA,386,63,0,0,,,,
RL,73.0,11927,Pave,Reg,AllPub,Inside,Gtl,8,1994,1995,Hip,Gd,PConc,Gd,1556.0,GasA,Ex,Y,SBrkr,1592,0,1592,0.0,0.0,2,0,3,1,Gd,7,1,TA,Attchd,2.0,TA,120,35,0,0,,,,
RL,,12728,Pave,Reg,AllPub,Inside,Gtl,8,2001,2001,Gable,Gd,PConc,Gd,1531.0,GasA,Ex,Y,SBrkr,1531,908,2439,1.0,0.0,2,1,4,1,Gd,7,1,TA,Attchd,2.0,TA,184,121,0,0,,,,
RL,,15295,Pave,IR3,AllPub,Corner,Gtl,7,1996,2002,Gable,Gd,PConc,Gd,860.0,GasA,Ex,Y,SBrkr,1212,780,1992,1.0,0.0,2,1,3,1,Gd,7,2,TA,Attchd,2.0,TA,225,32,0,0,,,,
RL,73.0,17227,Pave,IR2,AllPub,CulDSac,Mod,8,1999,2000,Gable,Gd,PConc,Gd,1341.0,GasA,Ex,Y,SBrkr,1341,0,1341,1.0,0.0,1,1,1,1,Gd,5,1,TA,Attchd,2.0,TA,240,84,0,0,,,,
RL,70.0,8145,Pave,IR1,AllPub,Inside,Gtl,7,2007,2007,Gable,Gd,PConc,Gd,738.0,GasA,Ex,Y,SBrkr,738,738,1476,0.0,0.0,2,1,3,1,Gd,7,0,,Attchd,2.0,TA,0,35,0,0,,,,
RL,65.0,8769,Pave,Reg,AllPub,FR2,Gtl,7,2005,2005,Gable,Gd,PConc,Gd,1169.0,GasA,Ex,Y,SBrkr,1190,0,1190,1.0,0.0,2,0,2,1,Gd,5,0,,Attchd,2.0,TA,100,41,0,0,,,,
RL,64.0,8334,Pave,Reg,AllPub,Inside,Gtl,6,2006,2007,Gable,Gd,PConc,Gd,1330.0,GasA,Ex,Y,SBrkr,1330,0,1330,0.0,0.0,2,0,3,1,Gd,6,1,Gd,Attchd,2.0,TA,0,23,0,0,,,,
RL,64.0,8333,Pave,Reg,AllPub,Inside,Gtl,7,2006,2006,Gable,Gd,PConc,Gd,738.0,GasA,Gd,Y,SBrkr,738,753,1491,0.0,0.0,2,1,3,1,Gd,7,1,Gd,Attchd,2.0,TA,100,30,0,0,,,,
RL,64.0,9045,Pave,IR1,AllPub,Inside,Gtl,5,2005,2005,Gable,Gd,PConc,Gd,768.0,GasA,Ex,Y,SBrkr,768,768,1536,0.0,0.0,2,1,3,1,Gd,6,0,,Attchd,2.0,TA,0,40,0,0,,,,
RL,75.0,9825,Pave,Reg,AllPub,Inside,Gtl,5,1967,1967,Gable,TA,CBlock,Gd,936.0,GasA,Gd,Y,SBrkr,936,0,936,1.0,0.0,1,0,2,1,TA,4,1,Fa,Attchd,1.0,TA,405,0,0,0,,,Shed,
RL,67.0,8308,Pave,Reg,AllPub,Inside,Gtl,4,1963,1963,Gable,TA,CBlock,TA,1088.0,GasA,TA,Y,SBrkr,1088,0,1088,0.0,0.0,1,0,2,1,TA,4,0,,Detchd,2.0,TA,0,0,0,0,,,,
RL,74.0,16287,Pave,Reg,AllPub,Inside,Gtl,5,1925,1950,Gable,TA,CBlock,TA,901.0,GasA,TA,Y,SBrkr,901,450,1351,1.0,0.0,1,0,3,1,TA,7,1,Gd,Detchd,2.0,TA,0,0,43,0,,,,
RL,80.0,8240,Pave,Reg,AllPub,Inside,Gtl,6,1960,1960,Hip,TA,CBlock,TA,1179.0,GasA,Gd,Y,SBrkr,1179,0,1179,0.0,0.0,1,0,2,1,TA,5,0,,Attchd,2.0,TA,0,0,0,0,,GdPrv,,
RL,65.0,6285,Pave,Reg,AllPub,Inside,Gtl,6,1976,1976,Gable,TA,CBlock,TA,960.0,GasA,TA,Y,SBrkr,1044,0,1044,1.0,0.0,1,0,3,1,TA,7,1,Fa,Detchd,2.0,TA,228,0,0,0,,,,
RL,,9555,Pave,IR1,AllPub,CulDSac,Gtl,5,1979,1979,Gable,TA,Slab,,0.0,GasA,TA,Y,SBrkr,1100,1133,2233,0.0,0.0,2,1,5,2,TA,11,0,,Attchd,2.0,TA,0,0,0,0,,,,
RL,60.0,7023,Pave,Reg,AllPub,Inside,Gtl,5,2005,2006,Gable,TA,PConc,Gd,734.0,GasA,Gd,Y,SBrkr,734,674,1408,1.0,0.0,2,1,3,1,TA,6,0,,BuiltIn,2.0,TA,0,85,0,0,,,,
RL,128.0,39290,Pave,IR1,AllPub,Inside,Gtl,10,2008,2009,Hip,Ex,PConc,Ex,5095.0,GasA,Ex,Y,SBrkr,5095,0,5095,1.0,1.0,2,1,2,1,Ex,15,2,Gd,Attchd,3.0,TA,546,484,0,0,,,,
RM,35.0,3675,Pave,Reg,AllPub,Inside,Gtl,6,2005,2005,Gable,TA,PConc,Gd,547.0,GasA,Ex,Y,SBrkr,1072,0,1072,1.0,0.0,1,0,2,1,Gd,5,0,,Basment,2.0,TA,0,44,0,0,,,,
RL,64.0,6400,Pave,Reg,AllPub,Inside,Gtl,5,1959,2000,Gable,TA,CBlock,TA,960.0,GasA,Ex,Y,SBrkr,960,0,960,1.0,0.0,1,0,2,1,Fa,4,0,,Detchd,1.0,TA,144,0,35,0,,,,
RL,74.0,6882,Pave,Reg,AllPub,Corner,Gtl,4,1955,1955,Gable,TA,PConc,,0.0,GasA,TA,N,SBrkr,1152,0,1152,0.0,0.0,2,0,2,2,Fa,6,0,,,0.0,,0,0,0,0,,,,
RL,52.0,8741,Pave,Reg,AllPub,Inside,Gtl,5,1946,1950,Gable,TA,CBlock,TA,1195.0,GasA,TA,N,SBrkr,1195,0,1195,0.0,0.0,2,0,4,2,TA,8,0,,,0.0,,118,0,0,0,,GdWo,,
RL,62.0,10042,Pave,Reg,AllPub,Corner,Gtl,6,1920,1995,Gable,TA,BrkTil,TA,660.0,GasA,TA,Y,SBrkr,740,125,865,1.0,0.0,1,0,2,1,TA,4,1,Gd,Detchd,1.0,TA,0,0,84,0,,,,
RL,60.0,8172,Pave,Reg,AllPub,Inside,Gtl,4,1955,1955,Gable,TA,CBlock,TA,768.0,GasA,TA,Y,SBrkr,768,0,768,0.0,0.0,1,0,2,1,TA,4,1,Fa,Detchd,1.0,TA,0,0,196,0,,MnPrv,,
RL,60.0,8172,Pave,Reg,AllPub,Inside,Gtl,4,1955,1955,Gable,TA,CBlock,TA,864.0,GasA,TA,Y,SBrkr,864,0,864,1.0,0.0,1,0,3,1,TA,5,0,,Detchd,2.0,TA,196,0,0,0,,,,
RL,60.0,10890,Pave,Reg,AllPub,Inside,Gtl,5,1923,1950,Hip,TA,PConc,TA,1296.0,Grav,Fa,N,FuseA,1296,1296,2592,2.0,0.0,2,0,6,2,TA,12,0,,,0.0,,0,742,240,0,,,Shed,
RL,54.0,7223,Pave,Reg,AllPub,Inside,Gtl,5,1926,1950,Hip,TA,PConc,TA,1290.0,GasA,TA,Y,SBrkr,1422,0,1422,0.0,0.0,1,0,3,1,TA,6,0,,Detchd,1.0,TA,0,0,64,0,,MnPrv,,
RL,51.0,6821,Pave,Reg,AllPub,Inside,Gtl,6,1921,2005,Gable,TA,BrkTil,TA,651.0,GasA,Gd,Y,SBrkr,759,539,1298,0.0,0.0,2,0,2,1,TA,8,1,Gd,Detchd,1.0,TA,216,0,168,0,,,,
RL,63.0,4000,Pave,Reg,AllPub,Inside,Gtl,7,1930,1995,Gable,TA,BrkTil,Gd,531.0,GasA,TA,Y,SBrkr,567,531,1098,1.0,0.0,1,0,2,1,TA,5,1,Gd,Detchd,1.0,TA,0,0,0,0,,MnPrv,,
RL,53.0,6720,Pave,Reg,AllPub,Inside,Gtl,6,1921,1950,Gable,TA,BrkTil,TA,585.0,GasA,TA,N,SBrkr,851,585,1436,0.0,0.0,1,0,3,1,TA,7,1,Gd,Detchd,1.0,TA,184,0,0,0,,,,
RL,53.0,7155,Pave,Reg,AllPub,Inside,Gtl,6,1926,1991,Gable,TA,BrkTil,TA,686.0,GasA,TA,Y,SBrkr,686,775,1461,0.0,0.0,1,0,3,1,TA,6,1,Gd,Detchd,1.0,TA,0,0,116,0,,MnPrv,,
RL,60.0,7230,Pave,Reg,AllPub,Inside,Gtl,7,1927,1992,Gable,TA,BrkTil,TA,851.0,GasA,Gd,Y,SBrkr,867,851,1718,0.0,0.0,2,1,4,1,Gd,8,1,TA,Detchd,2.0,TA,291,0,60,0,,GdPrv,,
RL,126.0,13108,Pave,IR2,AllPub,Inside,Gtl,5,1951,1951,Gable,TA,CBlock,,0.0,GasA,Fa,Y,SBrkr,1226,0,1226,0.0,0.0,1,1,2,1,TA,7,1,Gd,Attchd,2.0,TA,174,24,120,0,,,,
RL,110.0,7810,Pave,IR1,AllPub,Inside,Gtl,4,1930,2003,Gable,TA,BrkTil,TA,930.0,GasA,Ex,Y,SBrkr,1230,525,1755,0.0,0.0,2,0,4,1,Gd,7,1,TA,Detchd,1.0,Fa,0,40,0,0,,,,
RL,79.0,6221,Pave,IR1,AllPub,Inside,Gtl,5,1941,1950,Gable,TA,CBlock,TA,728.0,GasA,Ex,Y,SBrkr,760,595,1355,0.0,0.0,2,0,3,1,TA,5,0,,Detchd,2.0,TA,0,0,0,0,,MnPrv,,
RL,,25485,Pave,IR1,AllPub,CulDSac,Gtl,6,1960,1960,Gable,TA,CBlock,TA,1560.0,GasA,TA,Y,SBrkr,1560,0,1560,0.0,0.0,1,1,3,1,TA,6,3,TA,Attchd,2.0,TA,0,75,584,0,,,,
RL,,21579,Pave,IR1,AllPub,CulDSac,Gtl,6,1968,1968,Hip,TA,PConc,Gd,1488.0,GasA,Ex,Y,SBrkr,1488,0,1488,0.0,1.0,2,0,3,1,TA,7,2,Gd,Attchd,2.0,TA,0,0,216,0,,,,
RM,24.0,1782,Pave,Reg,AllPub,Inside,Gtl,6,1980,1980,Gable,TA,CBlock,Gd,516.0,GasA,Gd,Y,SBrkr,529,516,1045,0.0,0.0,1,0,2,1,TA,5,1,TA,Detchd,2.0,TA,180,0,0,0,,MnPrv,,
RL,,17871,Pave,IR2,AllPub,Inside,Gtl,4,1995,1996,Gable,TA,PConc,Gd,1680.0,GasA,Gd,Y,SBrkr,1680,0,1680,0.0,0.0,2,0,4,1,Gd,7,0,,Attchd,2.0,TA,152,0,0,0,,,,
RM,35.0,3907,Pave,IR1,AllPub,Inside,Mod,8,1988,1988,Gable,TA,CBlock,Gd,1004.0,GasA,Gd,Y,SBrkr,1020,0,1020,1.0,0.0,1,0,1,1,TA,4,0,,Attchd,2.0,TA,135,0,0,0,,,,
RL,,20693,Pave,IR1,AllPub,Corner,Gtl,7,1971,1971,Gable,TA,CBlock,Gd,1696.0,GasA,Ex,Y,SBrkr,1696,0,1696,0.0,0.0,2,0,3,1,TA,7,2,TA,Attchd,2.0,TA,0,146,0,0,,GdWo,,
RL,70.0,18044,Pave,IR1,AllPub,CulDSac,Gtl,8,1986,1986,Gable,Gd,CBlock,Gd,279.0,GasA,Gd,Y,SBrkr,2726,0,2726,0.0,0.0,2,1,2,1,Gd,6,1,Gd,Attchd,2.0,Gd,216,64,169,228,Ex,,,
RM,50.0,7000,Pave,Reg,AllPub,Corner,Gtl,6,1940,1950,Gable,TA,BrkTil,TA,720.0,GasA,Gd,Y,FuseA,720,495,1215,0.0,0.0,1,0,3,1,Gd,6,0,,Detchd,2.0,TA,0,0,30,0,,MnPrv,,
RM,50.0,7288,Pave,Reg,AllPub,Inside,Gtl,5,1925,2003,Gable,Gd,BrkTil,TA,936.0,GasA,Ex,Y,SBrkr,936,665,1601,0.0,0.0,2,0,3,1,TA,6,0,,,0.0,,0,0,0,0,,,,
RM,50.0,9060,Pave,Reg,AllPub,Inside,Gtl,5,1923,1999,Gable,TA,BrkTil,Gd,859.0,GasA,Ex,Y,SBrkr,942,886,1828,0.0,0.0,2,0,3,1,Gd,6,0,,Detchd,,,174,0,212,0,,MnPrv,,
RM,46.0,3672,Pave,Reg,AllPub,Inside,Gtl,5,1922,1950,Gable,TA,BrkTil,TA,816.0,GasA,Ex,Y,SBrkr,816,0,816,0.0,0.0,1,0,2,1,TA,5,0,,Detchd,1.0,Fa,0,0,96,0,,,,
RM,64.0,11067,Pave,Reg,AllPub,Corner,Gtl,2,1939,1950,Gable,TA,BrkTil,,0.0,GasA,Ex,Y,SBrkr,640,0,845,0.0,0.0,1,0,1,1,TA,4,0,,Detchd,1.0,TA,48,0,0,0,,,,
C (all),75.0,8250,Pave,Reg,AllPub,Inside,Gtl,5,1895,2006,Gable,TA,CBlock,TA,957.0,GasA,Fa,N,SBrkr,1034,957,1991,0.0,0.0,2,0,4,2,TA,9,0,,,0.0,,0,0,133,0,,,,
C (all),65.0,6565,Pave,Reg,AllPub,Corner,Gtl,4,1957,1980,Gable,TA,CBlock,TA,1073.0,GasA,Gd,Y,FuseA,1073,0,1073,1.0,0.0,1,0,3,1,TA,6,0,,Detchd,2.0,TA,0,444,0,0,,,,
C (all),60.0,6060,Pave,Reg,AllPub,Inside,Gtl,5,1930,2007,Hip,Gd,BrkTil,TA,837.0,GasA,Ex,Y,SBrkr,1001,0,1001,0.0,0.0,1,0,2,1,Gd,5,0,,Detchd,1.0,TA,154,0,42,0,,,,
RM,59.0,5568,Pave,IR1,AllPub,Inside,Mod,8,2006,2007,Hip,Gd,PConc,Gd,1573.0,GasA,Gd,Y,SBrkr,1625,0,1625,1.0,1.0,2,0,2,1,Gd,5,1,Gd,Attchd,2.0,TA,123,0,0,0,,,,
RL,,12150,Pave,IR1,AllPub,CulDSac,Gtl,6,1979,1979,Gable,TA,CBlock,Gd,1001.0,GasA,TA,Y,SBrkr,1299,0,1299,1.0,0.0,2,0,2,1,Gd,5,1,Po,BuiltIn,2.0,TA,84,0,222,0,,MnPrv,,
